ID	MaxK	K	Q	Kclust	Notes	Analysis_Dataset	Group	IDNumber	Species	Species_Latin	Shape	Country	Sex	MeanCoverage	MedianCoverage	Plumage	CanorusDiverged	PlumageColor	Longitude	Latitude	Source	Isolate	Sampling_Date	SRA_Biosample	SRA_Runs	Aligned_Reads_Million	Sequencing_Output_Gb	Aligned_Gb	Aligned_Gb_Percent	IDtree
420_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	420	CC	C. canorus	21	HUN	FALSE	7.36	6	grey	NA	#000000	19.1	47.12	blood	C03424	NA	NA	NA	107.185798	16.17185	15.32126086	0.9474031023	420_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K1	1e-05	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K2	1e-05	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K3	1e-05	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K4	1e-05	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K5	1e-05	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K6	1e-05	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K7	0.99991	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K8	1e-05	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K9	1e-05	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
418_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K1	1e-05	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K2	1e-05	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K3	1e-05	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K4	1e-05	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K5	1e-05	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K6	1e-05	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K7	0.99991	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K8	1e-05	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K9	1e-05	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
422_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K1	1e-05	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K2	1e-05	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K3	1e-05	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K4	1e-05	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K5	1e-05	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K6	1e-05	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K7	0.99991	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K8	1e-05	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K9	1e-05	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
429_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K1	0.99991	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K2	1e-05	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K3	1e-05	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K4	1e-05	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K5	1e-05	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K6	1e-05	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K7	1e-05	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K8	1e-05	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K9	1e-05	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
421_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K1	1e-05	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K2	1e-05	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K3	1e-05	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K4	1e-05	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K5	1e-05	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K6	1e-05	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K7	0.590307	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K8	0.409613	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K9	1e-05	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
424_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K1	1.2e-05	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K2	1e-05	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K3	1e-05	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K4	1e-05	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K5	1e-05	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K6	1e-05	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K7	0.999902	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K8	1e-05	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K9	1.7e-05	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
417_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K1	0.999908	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K2	1.2e-05	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K3	1e-05	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K4	1e-05	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K5	1e-05	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K6	1e-05	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K7	1e-05	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K8	1e-05	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K9	1e-05	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
428_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K1	1e-05	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K2	1e-05	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K3	1e-05	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K4	1e-05	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K5	1e-05	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K6	1e-05	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K7	0.99991	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K8	1e-05	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K9	1e-05	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
430_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K1	1e-05	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K2	1e-05	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K3	1e-05	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K4	1.1e-05	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K5	1e-05	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K6	1e-05	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K7	1e-05	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K8	0.999909	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K9	1e-05	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
426_CC_GRW_HUN_F	10	K10	1e-05	K10		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F
393_CC_UNK_RUS_F	10	K1	1e-05	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
393_CC_UNK_RUS_F	10	K2	1e-05	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
393_CC_UNK_RUS_F	10	K3	1e-05	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
393_CC_UNK_RUS_F	10	K4	1e-05	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
393_CC_UNK_RUS_F	10	K5	1e-05	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
393_CC_UNK_RUS_F	10	K6	1e-05	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
393_CC_UNK_RUS_F	10	K7	1e-05	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
393_CC_UNK_RUS_F	10	K8	1e-05	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
393_CC_UNK_RUS_F	10	K9	1e-05	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
393_CC_UNK_RUS_F	10	K10	0.99991	K10		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F
370_CO_PLW_RUS_F	10	K1	1e-05	K10		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	370_CO_PLW_RUS_F
