ID	MaxK	K	Q	Notes	Analysis_Dataset	Group	IDNumber	Species	Species_Latin	Shape	Country	Sex	MeanCoverage	MedianCoverage	Plumage	CanorusDiverged	PlumageColor	Longitude	Latitude	Source	Isolate	Sampling_Date	SRA_Biosample	SRA_Runs	Aligned_Reads_Million	Sequencing_Output_Gb	Aligned_Gb	Aligned_Gb_Percent	IDtree	Kclust
433_CC_UNK_CHN_F	2	K1	0.99999		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F	K2
433_CC_UNK_CHN_F	2	K2	1e-05		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F	K2
434_CC_UNK_UKR_F	2	K1	0.99999		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F	K2
434_CC_UNK_UKR_F	2	K2	1e-05		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F	K2
414_CC_GRW_HUN_F	2	K1	0.99999		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F	K2
414_CC_GRW_HUN_F	2	K2	1e-05		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F	K2
412_CC_GRW_HUN_F	2	K1	0.99999		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F	K2
412_CC_GRW_HUN_F	2	K2	1e-05		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F	K2
410_CC_GRW_HUN_F	2	K1	0.99999		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F	K2
410_CC_GRW_HUN_F	2	K2	1e-05		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F	K2
411_CC_GRW_HUN_F	2	K1	0.99999		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F	K2
411_CC_GRW_HUN_F	2	K2	1e-05		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F	K2
413_CC_GRW_HUN_F	2	K1	0.99999		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F	K2
413_CC_GRW_HUN_F	2	K2	1e-05		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F	K2
416_CC_GRW_HUN_F	2	K1	0.99999		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F	K2
416_CC_GRW_HUN_F	2	K2	1e-05		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F	K2
401_CO_SCC_RUS_F	2	K1	1e-05		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F	K2
401_CO_SCC_RUS_F	2	K2	0.99999		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F	K2
415_CC_GRW_HUN_F	2	K1	0.99999		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F	K2
415_CC_GRW_HUN_F	2	K2	1e-05		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F	K2
301_CC_UNK_RUS_F	2	K1	0.99999		B	CH	301	CC	C. canorus	21	RUS	FALSE	9	8	rufous	NA	#e78f41	90.21667	50.45	lung	309/2000	14-Jun-2000	SAMN18559747	SRR14117639	90.366844	13.69436	13.31562232	0.9723435283	301_CC_UNK_RUS_F	K2
301_CC_UNK_RUS_F	2	K2	1e-05		B	CH	301	CC	C. canorus	21	RUS	FALSE	9	8	rufous	NA	#e78f41	90.21667	50.45	lung	309/2000	14-Jun-2000	SAMN18559747	SRR14117639	90.366844	13.69436	13.31562232	0.9723435283	301_CC_UNK_RUS_F	K2
400_CO_SCC_RUS_F	2	K1	1e-05		B	OH	400	CO	C. optatus	24	RUS	FALSE	10.57	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1183	7-Jun-2003	SAMN18559846	SRR14117667	111.24832	16.87009	16.37187144	0.9704673443	400_CO_SCC_RUS_F	K2
400_CO_SCC_RUS_F	2	K2	0.99999		B	OH	400	CO	C. optatus	24	RUS	FALSE	10.57	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1183	7-Jun-2003	SAMN18559846	SRR14117667	111.24832	16.87009	16.37187144	0.9704673443	400_CO_SCC_RUS_F	K2
330_CO_SCC_RUS_F	2	K1	1e-05		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	330_CO_SCC_RUS_F	K2
330_CO_SCC_RUS_F	2	K2	0.99999		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	330_CO_SCC_RUS_F	K2
310_CO_ACW_RUS_F	2	K1	1e-05		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	310_CO_ACW_RUS_F	K2
310_CO_ACW_RUS_F	2	K2	0.99999		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	310_CO_ACW_RUS_F	K2
119_CC_UNK_ENG_F	2	K1	0.99999		B	CH	119	CC	C. canorus	21	ENG	FALSE	12.19	11	rufous	NA	#e78f41	0.62116	52.40516	feather	DS58269	6-Jun-2016	SAMN15783697	SRR12426771,SRR12426770	126.846478	20.77751	18.28654768	0.8801125679	119_CC_UNK_ENG_F	K2
119_CC_UNK_ENG_F	2	K2	1e-05		B	CH	119	CC	C. canorus	21	ENG	FALSE	12.19	11	rufous	NA	#e78f41	0.62116	52.40516	feather	DS58269	6-Jun-2016	SAMN15783697	SRR12426771,SRR12426770	126.846478	20.77751	18.28654768	0.8801125679	119_CC_UNK_ENG_F	K2
357_CO_YBW_RUS_F	2	K1	1e-05		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	357_CO_YBW_RUS_F	K2
357_CO_YBW_RUS_F	2	K2	0.99999		B	OH	357	CO	C. optatus	24	RUS	FALSE	13.41	12	rufous	NA	#e78f41	174.1	64.3	muscle	2137	17-Jun-2006	SAMN18559803	SRR14117618,SRR14117617	137.39349	20.79469	20.2127371	0.9720143508	357_CO_YBW_RUS_F	K2
382_CO_PLW_RUS_F	2	K1	1e-05		B	OH	382	CO	C. optatus	24	RUS	FALSE	13.04	11	rufous	NA	#e78f41	143.2333	51.31667	muscle	2931	18-Jul-2009	SAMN18559828	SRR14117578	134.000608	20.31361	19.70893348	0.9702329364	382_CO_PLW_RUS_F	K2
382_CO_PLW_RUS_F	2	K2	0.99999		B	OH	382	CO	C. optatus	24	RUS	FALSE	13.04	11	rufous	NA	#e78f41	143.2333	51.31667	muscle	2931	18-Jul-2009	SAMN18559828	SRR14117578	134.000608	20.31361	19.70893348	0.9702329364	382_CO_PLW_RUS_F	K2
327_CO_SCC_RUS_F	2	K1	1e-05	grey body, rufous head	B	NA	327	CO	C. optatus	24	RUS	FALSE	13.93	13	mixed	NA	#F7F7F7	61.38333	57.01667	growing_feather	Co-039	23-Jun-2018	SAMN18559773	SRR14117600	152.09342	22.9943	22.43175492	0.9755354553	327_CO_SCC_RUS_F	K2
327_CO_SCC_RUS_F	2	K2	0.99999	grey body, rufous head	B	NA	327	CO	C. optatus	24	RUS	FALSE	13.93	13	mixed	NA	#F7F7F7	61.38333	57.01667	growing_feather	Co-039	23-Jun-2018	SAMN18559773	SRR14117600	152.09342	22.9943	22.43175492	0.9755354553	327_CO_SCC_RUS_F	K2
437_CC_UNK_MAC_F	3	K1	1e-05		C	CG	437	CC	C. canorus	21	MAC	FALSE	6.83	6	grey	NA	#000000	22.56027778	41.3175	Toepad	SG0833	NA	NA	NA	98.80542	15.0312	8.696835324	0.5785855636	437_CC_UNK_MAC_F	K3
437_CC_UNK_MAC_F	3	K2	0.99998		C	CG	437	CC	C. canorus	21	MAC	FALSE	6.83	6	grey	NA	#000000	22.56027778	41.3175	Toepad	SG0833	NA	NA	NA	98.80542	15.0312	8.696835324	0.5785855636	437_CC_UNK_MAC_F	K3
437_CC_UNK_MAC_F	3	K3	1e-05		C	CG	437	CC	C. canorus	21	MAC	FALSE	6.83	6	grey	NA	#000000	22.56027778	41.3175	Toepad	SG0833	NA	NA	NA	98.80542	15.0312	8.696835324	0.5785855636	437_CC_UNK_MAC_F	K3
442_CC_UNK_RUS_F	3	K1	1e-05		C	CG	442	CC	C. canorus	21	RUS	FALSE	7.44	6	grey	NA	#000000	47.56166667	43.59527778	Toepad	SG0838	NA	NA	NA	143.101106	21.91844	9.479302089	0.4324806916	442_CC_UNK_RUS_F	K3
442_CC_UNK_RUS_F	3	K2	0.99998		C	CG	442	CC	C. canorus	21	RUS	FALSE	7.44	6	grey	NA	#000000	47.56166667	43.59527778	Toepad	SG0838	NA	NA	NA	143.101106	21.91844	9.479302089	0.4324806916	442_CC_UNK_RUS_F	K3
442_CC_UNK_RUS_F	3	K3	1e-05		C	CG	442	CC	C. canorus	21	RUS	FALSE	7.44	6	grey	NA	#000000	47.56166667	43.59527778	Toepad	SG0838	NA	NA	NA	143.101106	21.91844	9.479302089	0.4324806916	442_CC_UNK_RUS_F	K3
435_CC_UNK_UKR_F	3	K1	1e-05		C	CG	435	CC	C. canorus	21	UKR	FALSE	7.81	7	grey	NA	#000000	34.6	44.76666667	Toepad	SG0831	NA	NA	NA	110.880604	16.84305	9.956599492	0.5911399356	435_CC_UNK_UKR_F	K3
435_CC_UNK_UKR_F	3	K2	0.557154		C	CG	435	CC	C. canorus	21	UKR	FALSE	7.81	7	grey	NA	#000000	34.6	44.76666667	Toepad	SG0831	NA	NA	NA	110.880604	16.84305	9.956599492	0.5911399356	435_CC_UNK_UKR_F	K3
435_CC_UNK_UKR_F	3	K3	0.442836		C	CG	435	CC	C. canorus	21	UKR	FALSE	7.81	7	grey	NA	#000000	34.6	44.76666667	Toepad	SG0831	NA	NA	NA	110.880604	16.84305	9.956599492	0.5911399356	435_CC_UNK_UKR_F	K3
432_CC_UNK_IRA_F	3	K1	1e-05		C	CG	432	CC	C. canorus	21	IRA	FALSE	8.05	8	grey	NA	#000000	49.41222222	37.08388889	Toepad	SG0828	NA	NA	NA	149.987052	23.34682	10.35177729	0.443391318	432_CC_UNK_IRA_F	K3
432_CC_UNK_IRA_F	3	K2	0.926867		C	CG	432	CC	C. canorus	21	IRA	FALSE	8.05	8	grey	NA	#000000	49.41222222	37.08388889	Toepad	SG0828	NA	NA	NA	149.987052	23.34682	10.35177729	0.443391318	432_CC_UNK_IRA_F	K3
432_CC_UNK_IRA_F	3	K3	0.073123		C	CG	432	CC	C. canorus	21	IRA	FALSE	8.05	8	grey	NA	#000000	49.41222222	37.08388889	Toepad	SG0828	NA	NA	NA	149.987052	23.34682	10.35177729	0.443391318	432_CC_UNK_IRA_F	K3
438_CC_UNK_RUS_F	3	K1	1e-05		C	CG	438	CC	C. canorus	21	RUS	FALSE	8.35	8	grey	NA	#000000	43.61888889	43.49805556	Toepad	SG0834	NA	NA	NA	148.601514	23.52463	10.77120869	0.4578694198	438_CC_UNK_RUS_F	K3
438_CC_UNK_RUS_F	3	K2	0.990695		C	CG	438	CC	C. canorus	21	RUS	FALSE	8.35	8	grey	NA	#000000	43.61888889	43.49805556	Toepad	SG0834	NA	NA	NA	148.601514	23.52463	10.77120869	0.4578694198	438_CC_UNK_RUS_F	K3
438_CC_UNK_RUS_F	3	K3	0.009295		C	CG	438	CC	C. canorus	21	RUS	FALSE	8.35	8	grey	NA	#000000	43.61888889	43.49805556	Toepad	SG0834	NA	NA	NA	148.601514	23.52463	10.77120869	0.4578694198	438_CC_UNK_RUS_F	K3
444_CC_UNK_MON_F	3	K1	1e-05		C	CG	444	CC	C. canorus	21	MON	FALSE	8.09	8	grey	NA	#000000	28.98916667	46.88444444	Toepad	SG0840	NA	NA	NA	158.49726	24.26028	10.3340814	0.4259671117	444_CC_UNK_MON_F	K3
444_CC_UNK_MON_F	3	K2	0.99998		C	CG	444	CC	C. canorus	21	MON	FALSE	8.09	8	grey	NA	#000000	28.98916667	46.88444444	Toepad	SG0840	NA	NA	NA	158.49726	24.26028	10.3340814	0.4259671117	444_CC_UNK_MON_F	K3
444_CC_UNK_MON_F	3	K3	1e-05		C	CG	444	CC	C. canorus	21	MON	FALSE	8.09	8	grey	NA	#000000	28.98916667	46.88444444	Toepad	SG0840	NA	NA	NA	158.49726	24.26028	10.3340814	0.4259671117	444_CC_UNK_MON_F	K3
423_CC_GRW_HUN_F	3	K1	1e-05		A	CG	423	CC	C. canorus	21	HUN	FALSE	11.47	10	grey	NA	#000000	19.1	47.12	blood	C03648	NA	NA	NA	149.062762	22.56582	21.75998264	0.9642894714	423_CC_GRW_HUN_F	K3
423_CC_GRW_HUN_F	3	K2	0.99998		A	CG	423	CC	C. canorus	21	HUN	FALSE	11.47	10	grey	NA	#000000	19.1	47.12	blood	C03648	NA	NA	NA	149.062762	22.56582	21.75998264	0.9642894714	423_CC_GRW_HUN_F	K3
423_CC_GRW_HUN_F	3	K3	1e-05		A	CG	423	CC	C. canorus	21	HUN	FALSE	11.47	10	grey	NA	#000000	19.1	47.12	blood	C03648	NA	NA	NA	149.062762	22.56582	21.75998264	0.9642894714	423_CC_GRW_HUN_F	K3
419_CC_GRW_HUN_F	3	K1	1e-05		A	CG	419	CC	C. canorus	21	HUN	FALSE	13.64	13	grey	NA	#000000	19.1	47.12	blood	C03421	NA	NA	NA	195.51252	29.49827	27.98775855	0.9487932191	419_CC_GRW_HUN_F	K3
419_CC_GRW_HUN_F	3	K2	0.99998		A	CG	419	CC	C. canorus	21	HUN	FALSE	13.64	13	grey	NA	#000000	19.1	47.12	blood	C03421	NA	NA	NA	195.51252	29.49827	27.98775855	0.9487932191	419_CC_GRW_HUN_F	K3
419_CC_GRW_HUN_F	3	K3	1e-05		A	CG	419	CC	C. canorus	21	HUN	FALSE	13.64	13	grey	NA	#000000	19.1	47.12	blood	C03421	NA	NA	NA	195.51252	29.49827	27.98775855	0.9487932191	419_CC_GRW_HUN_F	K3
427_CC_GRW_HUN_F	3	K1	1e-05		A	CG	427	CC	C. canorus	21	HUN	FALSE	8.27	7	grey	NA	#000000	19.1	47.12	blood	LM02018	NA	NA	NA	115.671546	17.52426	16.77433346	0.957206379	427_CC_GRW_HUN_F	K3
427_CC_GRW_HUN_F	3	K2	0.99998		A	CG	427	CC	C. canorus	21	HUN	FALSE	8.27	7	grey	NA	#000000	19.1	47.12	blood	LM02018	NA	NA	NA	115.671546	17.52426	16.77433346	0.957206379	427_CC_GRW_HUN_F	K3
427_CC_GRW_HUN_F	3	K3	1e-05		A	CG	427	CC	C. canorus	21	HUN	FALSE	8.27	7	grey	NA	#000000	19.1	47.12	blood	LM02018	NA	NA	NA	115.671546	17.52426	16.77433346	0.957206379	427_CC_GRW_HUN_F	K3
420_CC_GRW_HUN_F	3	K1	1e-05		A	CG	420	CC	C. canorus	21	HUN	FALSE	7.36	6	grey	NA	#000000	19.1	47.12	blood	C03424	NA	NA	NA	107.185798	16.17185	15.32126086	0.9474031023	420_CC_GRW_HUN_F	K3
420_CC_GRW_HUN_F	3	K2	0.99998		A	CG	420	CC	C. canorus	21	HUN	FALSE	7.36	6	grey	NA	#000000	19.1	47.12	blood	C03424	NA	NA	NA	107.185798	16.17185	15.32126086	0.9474031023	420_CC_GRW_HUN_F	K3
420_CC_GRW_HUN_F	3	K3	1e-05		A	CG	420	CC	C. canorus	21	HUN	FALSE	7.36	6	grey	NA	#000000	19.1	47.12	blood	C03424	NA	NA	NA	107.185798	16.17185	15.32126086	0.9474031023	420_CC_GRW_HUN_F	K3
418_CC_GRW_HUN_F	3	K1	1e-05		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F	K3
418_CC_GRW_HUN_F	3	K2	0.99998		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F	K3
418_CC_GRW_HUN_F	3	K3	1e-05		A	CG	418	CC	C. canorus	21	HUN	FALSE	8.76	8	grey	NA	#000000	19.1	47.12	blood	C03413	NA	NA	NA	134.331772	20.25903	18.93569391	0.9346791979	418_CC_GRW_HUN_F	K3
422_CC_GRW_HUN_F	3	K1	1e-05		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F	K3
422_CC_GRW_HUN_F	3	K2	0.99998		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F	K3
422_CC_GRW_HUN_F	3	K3	1e-05		A	CG	422	CC	C. canorus	21	HUN	FALSE	7.32	6	grey	NA	#000000	19.1	47.12	blood	C03634	NA	NA	NA	109.104676	16.45238	15.67559854	0.9527860735	422_CC_GRW_HUN_F	K3
429_CC_GRW_HUN_F	3	K1	1e-05		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F	K3
429_CC_GRW_HUN_F	3	K2	0.99998		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F	K3
429_CC_GRW_HUN_F	3	K3	1e-05		A	CG	429	CC	C. canorus	21	HUN	FALSE	8.21	7	grey	NA	#000000	19.1	47.12	blood	LM02042	NA	NA	NA	109.16003	16.56194	15.95739512	0.9634979429	429_CC_GRW_HUN_F	K3
421_CC_GRW_HUN_F	3	K1	1e-05		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F	K3
421_CC_GRW_HUN_F	3	K2	0.99998		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F	K3
421_CC_GRW_HUN_F	3	K3	1e-05		A	CG	421	CC	C. canorus	21	HUN	FALSE	7.48	6	grey	NA	#000000	19.1	47.12	blood	C03626	NA	NA	NA	104.712942	15.81271	15.19327761	0.9608269304	421_CC_GRW_HUN_F	K3
424_CC_GRW_HUN_F	3	K1	1e-05		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F	K3
424_CC_GRW_HUN_F	3	K2	0.99998		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F	K3
424_CC_GRW_HUN_F	3	K3	1e-05		A	CG	424	CC	C. canorus	21	HUN	FALSE	7.28	6	grey	NA	#000000	19.1	47.12	blood	C03649	NA	NA	NA	102.641084	15.51591	15.08718875	0.9723689265	424_CC_GRW_HUN_F	K3
417_CC_GRW_HUN_F	3	K1	1e-05		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F	K3
417_CC_GRW_HUN_F	3	K2	0.99998		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F	K3
417_CC_GRW_HUN_F	3	K3	1e-05		A	CG	417	CC	C. canorus	21	HUN	FALSE	7.84	7	grey	NA	#000000	19.1	47.12	blood	C03403	NA	NA	NA	107.482208	16.25967	15.78618731	0.9708799324	417_CC_GRW_HUN_F	K3
428_CC_GRW_HUN_F	3	K1	1e-05		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F	K3
428_CC_GRW_HUN_F	3	K2	0.99998		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F	K3
428_CC_GRW_HUN_F	3	K3	1e-05		A	CG	428	CC	C. canorus	21	HUN	FALSE	7.97	7	grey	NA	#000000	19.1	47.12	blood	LM02036	NA	NA	NA	98.116134	14.90172	14.355711	0.9633593303	428_CC_GRW_HUN_F	K3
430_CC_GRW_HUN_F	3	K1	1e-05		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F	K3
430_CC_GRW_HUN_F	3	K2	0.99998		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F	K3
430_CC_GRW_HUN_F	3	K3	1e-05		A	CG	430	CC	C. canorus	21	HUN	FALSE	9.89	9	grey	NA	#000000	19.1	47.12	blood	LM02043	NA	NA	NA	123.522348	18.82584	18.02207155	0.9573050419	430_CC_GRW_HUN_F	K3
426_CC_GRW_HUN_F	3	K1	1e-05		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F	K3
426_CC_GRW_HUN_F	3	K2	0.99998		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F	K3
426_CC_GRW_HUN_F	3	K3	1e-05		A	CG	426	CC	C. canorus	21	HUN	FALSE	12.39	11	grey	NA	#000000	19.1	47.12	blood	LM02015	NA	NA	NA	178.361372	27.18221	26.0174071	0.9571483371	426_CC_GRW_HUN_F	K3
393_CC_UNK_RUS_F	3	K1	1e-05		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F	K3
393_CC_UNK_RUS_F	3	K2	1e-05		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F	K3
393_CC_UNK_RUS_F	3	K3	0.99998		B	CG	393	CC	C. canorus	21	RUS	FALSE	7.27	6	grey	NA	#000000	129.8	62	muscle	488	23-May-2018	SAMN18559839	SRR14117676	79.933466	12.05192	11.60083273	0.9625713355	393_CC_UNK_RUS_F	K3
370_CO_PLW_RUS_F	3	K1	0.99998		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	370_CO_PLW_RUS_F	K3
370_CO_PLW_RUS_F	3	K2	1e-05		B	OG	370	CO	C. optatus	24	RUS	FALSE	10.26	9	grey	NA	#000000	132.7667	44.75	muscle	1264	23-May-2005	SAMN18559816	SRR14117716	103.012224	15.54051	15.24214217	0.980800641	370_CO_PLW_RUS_F	K3
